"customer_id","first_name","last_name","credit_score","total_account_balance","total_loan_amount","loan_to_balance_ratio","overall_risk_category"
"CUSDP8N9ARQ60HI","Amy","Hill",755,82153.49,0,0E-24,"Lower risk"
"CUSZN53R93BZ9MH","Renee","Bernard",838,101129.54,0,0E-24,"Lower risk"
"CUSAYE6MJF346ZZ","Angela","Tanner",757,200117.76,0,0E-24,"Lower risk"
"CUS3UYREKPZ46VX","Wayne","Kerr",813,120115.10,0,0E-24,"Lower risk"
"CUSTZNVN1FMJJXA","Lisa","Grant",824,221026.78,0,0E-24,"Lower risk"
"CUSUE4UN2JO3E63","Claudia","Smith",719,471481.10,0,0E-24,"Lower risk"
"CUS73Y69EZJN2VP","Carla","Mccall",804,33164.08,0,0E-24,"Lower risk"
"CUSN1BYBFOG6YL6","Jason","Anderson",680,68837.40,0,0E-24,"Lower risk"
"CUSVI278TZQX00Q","Tyler","Wood",732,219328.96,219875.60,1.00249232933033558359,"Lower risk"
"CUSVJ8T4094O2J4","Melissa","Humphrey",821,120172.18,0,0E-24,"Lower risk"
"CUS7Z5O9IZGA5QZ","Adam","Reeves",718,304315.24,0,0E-24,"Lower risk"
"CUS8CLMZZ4N0ZYF","Christine","Hill",823,96793.64,0,0E-24,"Lower risk"
"CUSW4BT2FJ8ZEKU","Julie","Shaffer",784,183540.41,0,0E-24,"Lower risk"
"CUSJC61KEAPFDWZ","Melissa","Donovan",816,350908.20,324691.98,0.92529037508955333617,"Lower risk"
"CUSCVOB6F62F5TG","James","Duncan",833,159493.67,335509.71,2.1035926378771020,"Lower risk"
"CUSTY979EHCPAED","Thomas","Barnes",828,0,220185.24,NULL,"Lower risk"
"CUSA7UUV3J46V19","Andrew","Golden",714,267018.16,0,0E-24,"Lower risk"
"CUS0CH6F0I5Q0QP","Rachel","Robinson",714,266975.44,40680.29,0.15237465288941934134,"Lower risk"
"CUSFFGFSSMXSCQG","Aaron","Williams",817,0,0,NULL,"Lower risk"
"CUSUS6T9DVSSN30","Joseph","Williams",756,235429.10,0,0E-24,"Lower risk"
"CUSWXKEI8LQZR9D","Christopher","Rodriguez",831,11208.81,0,0E-24,"Lower risk"
"CUSS0GRHR2Z75S5","Melissa","Johnson",743,173081.59,214842.35,1.2412778851869803,"Lower risk"
"CUS4UQQT3034M4B","Yolanda","Reyes",686,452258.03,340787.42,0.75352431000506502892,"Lower risk"
"CUSQN5BOMU1752K","James","Jones",815,251365.38,0,0E-24,"Lower risk"
"CUSVKUI10PJVSZ1","Dennis","Strong",691,303512.48,0,0E-24,"Lower risk"
"CUSZUX9B4ZO7CZG","James","Maldonado",715,292990.81,0,0E-24,"Lower risk"
"CUSH4MK1C99ZMID","Michael","Patel",823,154511.64,235227.36,1.5223924877116054,"Lower risk"
"CUSFJUCU373XU90","Sharon","Thomas",771,0,91459.02,NULL,"Lower risk"
"CUSOUIYY74M7XIN","Katherine","Drake",815,1485.72,0,0E-20,"Lower risk"
"CUSLQRZJG9DQY46","Tammy","Burke",836,0,0,NULL,"Lower risk"
"CUSI54FTMCXYV9L","Eric","Delacruz",793,0,0,NULL,"Lower risk"
"CUSZ3UZI8R6INM7","Nicholas","Richardson",765,55380.41,0,0E-24,"Lower risk"
"CUS27E9S6RCC9FC","Oscar","Knight",805,0,0,NULL,"Lower risk"
"CUSN9K8OAUVXRM4","Amy","Fischer",695,177203.39,0,0E-24,"Lower risk"
"CUST5NH5F0UF7EO","Anthony","Murray",795,135452.70,0,0E-24,"Lower risk"
"CUSE6T2ER5QKVA3","Andrew","Gonzalez",703,159283.14,155462.73,0.97601497559628721533,"Lower risk"
"CUS4VWLNPNWRN9D","Bryan","Torres",738,142580.74,0,0E-24,"Lower risk"
"CUSDN6XIT71EQSZ","Mark","Barajas",729,12774.29,0,0E-24,"Lower risk"
"CUS2D4P5244WU9U","Elizabeth","Harrison",686,0,137511.19,NULL,"Lower risk"
"CUSNUANE1Y7ZHDO","Scott","Francis",699,73406.54,140810.21,1.9182243162530205,"Lower risk"
"CUSQ38ISY27M09G","Dawn","Stephens",753,47814.66,0,0E-24,"Lower risk"
"CUS0RTWN0NW5LYY","Anthony","Daniels",684,103886.16,198367.48,1.9094697503498060,"Lower risk"
"CUSE3BS4AVHLQG5","Monica","Anthony",835,121150.04,0,0E-24,"Lower risk"
"CUSF883IDWJ8KNJ","David","Lyons",805,140723.66,134848.09,0.95824746172747354638,"Lower risk"
"CUSFVNQKJ3L28ZT","Michael","Obrien",771,371763.58,70924.64,0.19077888156768879835,"Lower risk"
"CUSDWTERDLOHMC5","Carolyn","Reeves",848,11581.89,0,0E-24,"Lower risk"
"CUSRR6N6QP7E701","Melissa","White",698,330178.13,150350.36,0.45536135297634643457,"Lower risk"
"CUS7WNMH9G0TS9A","Rita","Pope",810,0,0,NULL,"Lower risk"
"CUS8ZC462AUTKVU","William","Owen",740,192758.23,240857.17,1.2495298903709585,"Lower risk"
"CUS1UQDIJTS43P1","Joseph","Garcia",809,210059.24,0,0E-24,"Lower risk"
"CUS08YIOBZVW71O","Kevin","Lee",746,83401.22,242293.52,2.9051555840550054,"Lower risk"
"CUSVFJVPMZUJOPY","Tiffany","Cummings",706,316483.15,57111.25,0.18045589472930865356,"Lower risk"
"CUS8LEI5VR1BBDV","Susan","Hernandez",731,28248.34,0,0E-24,"Lower risk"
"CUSA2URI2DB0VS4","Jennifer","Herring",686,256315.38,123005.84,0.47990034776688000541,"Lower risk"
"CUSTP84QGK6JNOR","Shawn","Brooks",691,0,231044.37,NULL,"Lower risk"
"CUSHNT3OMDF5FYZ","Michael","Newton",837,180967.51,0,0E-24,"Lower risk"
"CUS9XC1QOSD2C9A","Jack","Delgado",780,158586.45,0,0E-24,"Lower risk"
"CUSMI8IKHG9FR2Y","Cody","Barnes",717,0,0,NULL,"Lower risk"
"CUSJ4KMG7DDSOS4","Amanda","Fisher",771,57667.06,0,0E-24,"Lower risk"
"CUSNKGVM8ZT05JZ","Daniel","Cannon",793,0,491801.23,NULL,"Lower risk"
"CUSD43QL5OUAALN","Deborah","Lewis",801,80168.88,0,0E-24,"Lower risk"
"CUSRNYJD3276AR0","Richard","Green",687,206959.94,0,0E-24,"Lower risk"
"CUSACPJHRMD7E70","Joshua","Horn",694,84364.47,41477.49,0.49164642414039938851,"Lower risk"
"CUSXRLHTKPEDDJZ","Jerome","Armstrong",760,152274.00,164544.05,1.0805787593417130,"Lower risk"
"CUS5AG9WLZMIVQT","Steven","Parker",802,139813.56,0,0E-24,"Lower risk"
"CUSA2RR4OL58HBH","David","Smith",764,246673.73,129628.68,0.52550662772237643627,"Lower risk"
"CUSYSQPTV1HJLE0","Lindsay","Riley",706,152722.46,83695.14,0.54802116204780881607,"Lower risk"
"CUSULQRRPAAHSCC","Donald","Snyder",747,255861.35,234519.51,0.91658826157213662790,"Lower risk"
"CUS4ZOSZY1HANIU","Erica","Gonzalez",730,154984.32,0,0E-24,"Lower risk"
"CUSR1SHBPVUTTR0","Brian","Meyer",783,233714.46,0,0E-24,"Lower risk"
"CUSCG2O3B5AX2KK","Holly","Miller",731,363242.78,0,0E-24,"Lower risk"
"CUSC28EH1C39PHL","Melissa","Hall",817,190057.56,0,0E-24,"Lower risk"
"CUS2NDHK3U4QNPZ","Russell","Brooks",830,311372.03,0,0E-24,"Lower risk"
"CUSTGRAUBOBM657","Edward","Vance",685,137218.52,65056.16,0.47410626495607152737,"Lower risk"
"CUS7NTTM4YBAE7J","Cody","Cline",817,0,0,NULL,"Lower risk"
"CUSJZZ09OY3KVAI","Jeffrey","Sims",765,413353.47,0,0E-24,"Lower risk"
"CUS6R4CYR2RB7E4","Carolyn","Armstrong",823,187409.26,0,0E-24,"Lower risk"
"CUS60H5NFY6KFCR","John","Wiggins",794,26419.30,0,0E-24,"Lower risk"
"CUSZTN6DBT8EVIS","Christina","Frederick",731,0,0,NULL,"Lower risk"
"CUS8RBBRIAIECPK","Dwayne","Nichols",786,200525.04,164550.52,0.82059836517175111896,"Lower risk"
"CUSRQCDKF8ICWJD","Angela","Mitchell",769,0,447034.78,NULL,"Lower risk"
"CUSCPDF9CJS0J32","Joseph","Garner",781,232439.74,0,0E-24,"Lower risk"
"CUSNCF0SNW6WXWS","Erica","Copeland",686,0,0,NULL,"Lower risk"
"CUSSFKB3PCYO7KE","Nicole","Diaz",688,419079.20,0,0E-24,"Lower risk"
"CUSBS7L8IVEH86D","Corey","Benitez",819,0,0,NULL,"Lower risk"
"CUSCE6J4DX6LP9H","Jonathan","Patrick",714,472615.48,197173.34,0.41719611046172249796,"Lower risk"
"CUSY2S9E33PQCIG","Bradley","Lee",804,88083.58,0,0E-24,"Lower risk"
"CUS90FV0MTNNPW6","Kelly","Malone",704,194549.04,127703.75,0.65640904730241794048,"Lower risk"
"CUSLY81VQZV8HRX","Jennifer","Davenport",760,0,276540.11,NULL,"Lower risk"
"CUSGEXJBQ0V7YB1","Kathleen","Alvarez",836,0,185234.32,NULL,"Lower risk"
"CUSLMGDF5EV3FLS","Christopher","Warren",783,0,73205.37,NULL,"Lower risk"
"CUSFS66T9Y6XO57","Nicole","Lee",841,366689.30,282112.43,0.76935004648349433703,"Lower risk"
"CUS42WUXH3HIAFH","Rebecca","Walker",771,0,65935.54,NULL,"Lower risk"
"CUS09MF0X5VUPDB","Jeff","Brown",763,64295.97,24906.08,0.38736611330383537257,"Lower risk"
"CUSOQH4HSNDQXMJ","Brenda","Jones",747,119040.24,0,0E-24,"Lower risk"
"CUS70P9XPN66E3T","Katherine","Dillon",811,146785.02,0,0E-24,"Lower risk"
"CUSGC8FZJ1QY51G","Shannon","Williams",703,105582.33,0,0E-24,"Lower risk"
"CUS7RRHHLS5HHYP","Lori","Thompson",753,253742.48,0,0E-24,"Lower risk"
"CUS55FBLQYZ4JSQ","Michael","White",803,361281.55,285327.28,0.78976432646505197954,"Lower risk"
"CUS2KXMAOQK5496","Jasmin","Mitchell",815,87134.55,0,0E-24,"Lower risk"
"CUSO2KV9MJNKIGL","Glen","Hanson",723,100032.78,0,0E-24,"Lower risk"
"CUSZH65KRZ32PVB","Robert","Bishop",808,0,0,NULL,"Lower risk"
"CUSSAQWT7P39VL2","Tammy","Li",803,197521.51,124467.94,0.63014878733966746204,"Lower risk"
"CUS1MLICHOC9P1G","Michelle","Carter",705,541616.70,0,0E-24,"Lower risk"
"CUS5WEYATL8VMXV","Jeffrey","Berry",817,0,0,NULL,"Lower risk"
"CUSS92PCDB0SWES","Jonathan","Bailey",818,146589.26,174799.03,1.1924409059708740,"Lower risk"
"CUSHU1A1ZG9Y93W","Kelly","Malone",797,52865.10,0,0E-24,"Lower risk"
"CUSCIYL9UAK2UTT","Joseph","Richardson",700,62581.11,0,0E-24,"Lower risk"
"CUSUPYI2BGMSG3D","Monica","Holt",732,0,298915.90,NULL,"Lower risk"
"CUSO8NMYS57BDLY","Brandi","Miller",698,154724.28,219602.29,1.4193136978889157,"Lower risk"
"CUSEQKN6U9G3EDS","Ashley","Smith",764,174113.87,0,0E-24,"Lower risk"
"CUSE3Q16FAXB7OI","Amy","Nash",795,0,0,NULL,"Lower risk"
"CUS7VNKXWIXGG8W","Joseph","Dickson",732,0,293900.29,NULL,"Lower risk"
"CUSERKFLGKK47R2","James","Campos",781,0,194555.31,NULL,"Lower risk"
"CUSEY8AWWULK0ZX","Aaron","Ellis",761,251083.50,133617.74,0.53216455880215147551,"Lower risk"
"CUS81IM102SG2O1","Jasmine","Peterson",691,0,258401.69,NULL,"Lower risk"
"CUSC1632PEVJFP1","Ryan","Coleman",782,192009.46,0,0E-24,"Lower risk"
"CUS14CPTP7N9FIP","Tiffany","Neal",694,159944.93,0,0E-24,"Lower risk"
"CUSB8Q1BZW66YT5","Robert","Morris",730,29574.30,0,0E-24,"Lower risk"
"CUSKH0QECJH6JGN","Adrienne","Mitchell",790,0,184767.67,NULL,"Lower risk"
"CUSFNOXV4CBHLAB","Michael","Kelley",728,50758.61,73672.78,1.4514341507775725,"Lower risk"
"CUSCHT3H2VONV21","Antonio","Robles",721,198042.72,0,0E-24,"Lower risk"
"CUSTE3I453W0W98","Luke","Kennedy",705,194365.58,0,0E-24,"Lower risk"
"CUSF7FZXS9CP2T1","Jonathan","Figueroa",756,341532.49,0,0E-24,"Lower risk"
"CUSR4VR9HR2UHRM","Richard","Cortez",828,248710.24,91051.11,0.36609312909673522087,"Lower risk"
"CUS244YE30P54DE","Jesse","Baker",779,210400.54,0,0E-24,"Lower risk"
"CUSQP8HRSCK7KL1","Tanya","Kim",755,102963.96,0,0E-24,"Lower risk"
"CUSEMHZ4IHMWCUA","Michael","Waters",793,0,161298.34,NULL,"Lower risk"
"CUSAGLES00SCTYH","Brett","Martinez",850,287078.82,275843.24,0.96086238615582995639,"Lower risk"
"CUS2TF8JGMVTGYN","Stephen","Ball",697,197936.03,0,0E-24,"Lower risk"
"CUSH07GYU0Q06WD","Melissa","Thompson",813,120800.20,0,0E-24,"Lower risk"
"CUSGLUO51X0UZ37","Deanna","Davis",708,94025.75,272061.83,2.8934821578131522,"Lower risk"
"CUSARAZVX3S0XDQ","Thomas","Rivera",690,387584.80,331851.08,0.85620251361766508903,"Lower risk"
"CUSIFRKICGQEZDS","Krystal","Johnson",785,0,233554.24,NULL,"Lower risk"
"CUS0QEK5JZ89IC6","Elizabeth","Lewis",774,196451.17,0,0E-24,"Lower risk"
"CUS0T7DLPI5U4Q4","Jamie","Torres",784,325715.20,0,0E-24,"Lower risk"
"CUSJDL7S67Q30KQ","Beth","Harris",780,194233.13,285532.77,1.4700518392511103,"Lower risk"
"CUSTG3NL71G81EM","Amy","Clark",742,27385.47,0,0E-24,"Lower risk"
"CUSBA5LYY3G0SFS","Aaron","Pittman",808,0,319429.23,NULL,"Lower risk"
"CUSIUE0XPH8IGZ3","Nicholas","Mendoza",723,311156.30,0,0E-24,"Lower risk"
"CUSHTYJGDZOWGW0","Carlos","Barry",774,152498.08,0,0E-24,"Lower risk"
"CUSUF42AMY7C2NR","David","Harris",837,268277.06,0,0E-24,"Lower risk"
"CUSWEAERBICZCVL","Melvin","Osborne",690,36968.23,55242.69,1.4943287790624544,"Lower risk"
"CUSRI7C4TKOPYQD","Reginald","Barnett",713,178013.25,359700.12,2.0206367784420542,"Lower risk"
"CUS8MX67E0XWN32","Eric","Horne",718,374846.28,0,0E-24,"Lower risk"
"CUS4YEQRTXLHYSH","Andrew","Rogers",765,544781.05,202924.48,0.37248813996008121061,"Lower risk"
"CUSWKIQ6M9ZF0KA","Sean","Wilson",693,0,0,NULL,"Lower risk"
"CUS4XYYZV1IO27D","Michael","Garza",700,224020.71,0,0E-24,"Lower risk"
"CUSP6W9M1OR4ENS","Jennifer","Long",753,321874.31,0,0E-24,"Lower risk"
"CUS21SSMDHCABG7","Christine","Mitchell",754,95140.61,0,0E-24,"Lower risk"
"CUSQ8HHUWYC7LUK","Peter","Mcclure",706,116716.02,0,0E-24,"Lower risk"
"CUSQT9T43O9BJGV","Robert","Reed",794,172049.38,229877.83,1.3361154222119254,"Lower risk"
"CUSRRG5M6DNC0W3","Randall","Estrada",699,139363.72,0,0E-24,"Lower risk"
"CUSNMCD7FXUBBF6","Mario","Rodgers",741,199256.73,0,0E-24,"Lower risk"
"CUS642MQ08Q9UD4","Nathaniel","Mcmahon",701,264332.31,0,0E-24,"Lower risk"
"CUS1W1NZ8WFOGRR","Douglas","Fox",814,189855.95,0,0E-24,"Lower risk"
"CUSE58Y6EH24TJV","Andrew","White",723,131121.94,144081.73,1.0988376926088799,"Lower risk"
"CUS7HGLGRKQFTTB","Mary","Hebert",799,0,118238.29,NULL,"Lower risk"
"CUS9FVHBMFXF3TD","Jacob","Watson",682,6580.81,0,0E-20,"Lower risk"
"CUS8GXA9TCQOLB0","Joshua","Bridges",770,202804.54,159881.85,0.78835439285530787427,"Lower risk"
"CUS50OSO6TRHMQ3","Lori","Miller",696,423742.72,0,0E-24,"Lower risk"
"CUSRH73A6DGFGOW","Mark","Ware",689,277626.96,0,0E-24,"Lower risk"
"CUSU1PWXWT3DJZJ","Kylie","Zimmerman",735,0,191546.31,NULL,"Lower risk"
"CUS72WHAW3NLFVI","Amy","Oneill",715,569814.27,0,0E-24,"Lower risk"
"CUSXWR8BURBBR8F","Yvette","Mckay",821,622729.02,186875.82,0.30009171565506935906,"Lower risk"
"CUSYPOUKZYAW33A","Dawn","Benton",743,169445.42,0,0E-24,"Lower risk"
"CUSZZV5SY0HI8A1","Angela","Clark",689,311042.46,24298.87,0.07812074917360157195,"Lower risk"
"CUSR9QWLK0YVXJG","Jennifer","Butler",689,273663.04,0,0E-24,"Lower risk"
"CUSGIK656ZV010M","Anna","Johnson",736,266750.39,0,0E-24,"Lower risk"
"CUSE7J74R3UB7NZ","Gina","Mcpherson",688,238993.68,16514.91,0.06910186913729266816,"Lower risk"
"CUSC238ANG6UXMT","Nicole","Compton",682,280656.64,0,0E-24,"Lower risk"
"CUSVDU853NJIR82","Ryan","Moreno",839,0,5712.47,NULL,"Lower risk"
"CUSUN3WUP8Z232I","Robert","Simmons",743,0,0,NULL,"Lower risk"
"CUSPOKYZQYZ89TW","Nicholas","Durham",721,140811.26,0,0E-24,"Lower risk"
"CUSX8WP389KIRR6","Kylie","Crawford",826,0,151111.90,NULL,"Lower risk"
"CUSHJ5XYI46TAUB","Christopher","Wallace",780,0,0,NULL,"Lower risk"
"CUSZDO895PL9S6U","Erica","Christensen",731,207398.16,0,0E-24,"Lower risk"
"CUSMHFUAHL52KYT","John","Ramos",682,369969.03,0,0E-24,"Lower risk"
"CUS1VCB9U8JQ81U","Jessica","Kelly",836,0,137659.27,NULL,"Lower risk"
"CUSCS44BC98KPNJ","Tina","Turner",743,0,0,NULL,"Lower risk"
"CUSFOO47J6FY6BT","Patrick","Foster",837,176541.01,0,0E-24,"Lower risk"
"CUS88MZV5WAATLG","Judy","Pineda",681,0,88030.24,NULL,"Lower risk"
"CUS8MOWGPPJDB2U","Brian","Mendoza",709,20276.30,0,0E-24,"Lower risk"
"CUSMY2VKZU1ERDP","Zachary","Contreras",730,16080.56,0,0E-24,"Lower risk"
"CUSPG8WL5LLIWTU","Eric","Martinez",816,0,0,NULL,"Lower risk"
"CUSP89DFF6O0FBS","William","Novak",787,106484.10,0,0E-24,"Lower risk"
"CUSPG6M9I91I0LT","Jennifer","Drake",747,53459.47,0,0E-24,"Lower risk"
"CUSHX84OEF85EON","Lynn","Ramirez",787,228273.96,1692.06,0.00741240919463612932,"Lower risk"
"CUSJAMJTGVK6890","David","Mayo",722,133767.91,44655.16,0.33382565370125017278,"Lower risk"
"CUSVRLWHOYSL15V","Joshua","Bowen",745,0,0,NULL,"Lower risk"
"CUSLL45Q6ZG1TFZ","Andrew","Brown",743,0,51095.91,NULL,"Lower risk"
"CUSKTA37N9BT6IN","Christopher","Wilson",681,0,153651.78,NULL,"Lower risk"
"CUS743E7MLV1Q9Y","Colton","Simmons",783,180419.79,0,0E-24,"Lower risk"
"CUS6PQNNAE63IZJ","Christine","Austin",729,180963.45,281734.16,1.5568567022788303,"Lower risk"
"CUS4TM9IBQMT89D","Christopher","Skinner",727,19747.56,0,0E-24,"Lower risk"
"CUSOQX0UTJZL2OR","Katelyn","Mcdonald",830,186927.24,0,0E-24,"Lower risk"
"CUS7Z9W1B0HL66V","Karen","Alvarado",763,0,0,NULL,"Lower risk"
"CUSAQJAFML2HHOG","Kevin","Thompson",798,0,108801.94,NULL,"Lower risk"
"CUSP05ZBQPEAK3R","Shawn","Espinoza",700,0,0,NULL,"Lower risk"
"CUSDGVARCSVY1O5","Brian","James",739,0,0,NULL,"Lower risk"
"CUSPMKF04LLIPC6","Tiffany","Evans",760,120259.81,0,0E-24,"Lower risk"
"CUSKXXJC1GV01HH","Anthony","Melendez",685,55927.59,0,0E-24,"Lower risk"
"CUSYR2TL9XS2DJG","Connie","Richard",846,184652.78,126952.78,0.68752162843148096660,"Lower risk"
"CUSYDKPORJ1GGCR","Norman","Thomas",707,726884.33,214297.83,0.29481696214306889791,"Lower risk"
"CUS7PHSO5B8Y669","Justin","Dawson",846,380033.64,120928.67,0.31820517257367005721,"Lower risk"
"CUSQZMT3HUMLO65","Jacob","West",798,0,0,NULL,"Lower risk"
"CUSQSO5H886AP31","Natasha","Johnson",779,227231.30,0,0E-24,"Lower risk"
"CUSK3CUPW1NC2AJ","Brittany","Murphy",818,306088.52,135497.79,0.44267517775576816798,"Lower risk"
"CUSJYV3FNNPMMAF","Michelle","Smith",749,264024.20,0,0E-24,"Lower risk"
"CUSURTBSSLZ38GR","Whitney","Anderson",689,79859.15,0,0E-24,"Lower risk"
"CUSB6KKZUDU5PP5","Karen","Compton",846,81392.06,23405.88,0.28756957373974807862,"Lower risk"
"CUSSMDRSUAZUI9N","Eric","Frank",758,504761.83,286424.61,0.56744506612158054820,"Lower risk"
"CUSI7979X3OU3TA","Amanda","Thompson",809,0,33294.61,NULL,"Lower risk"
"CUS9XRPQUKQABUJ","James","Carr",683,217593.77,249371.25,1.1460403944469550,"Lower risk"
"CUSKCY64WTJIEIT","Kyle","Jacobson",811,102610.85,0,0E-24,"Lower risk"
"CUSEKCPM4PWMEYJ","Christy","Cruz",794,0,27737.83,NULL,"Lower risk"
"CUSD7OJG03HW88V","Peter","Paul",814,181074.36,0,0E-24,"Lower risk"
"CUS6D611B0RMB5U","Michael","Tyler",683,163762.78,0,0E-24,"Lower risk"
"CUSNAUBG7J834XL","David","Wiley",755,206563.59,166494.51,0.80602060605162797568,"Lower risk"
"CUSLWCT2V09E9R4","Ryan","Matthews",837,49832.79,0,0E-24,"Lower risk"
"CUSG36NX1B0WBF0","Austin","Baker",734,0,21924.96,NULL,"Lower risk"
"CUSBCUCM38RX8E4","Michael","Michael",727,224216.12,0,0E-24,"Lower risk"
"CUSBEMV06TIVHFZ","Kristen","Taylor",691,201640.28,0,0E-24,"Lower risk"
"CUSBC82UQEWW5MK","Michael","Lara",841,151734.25,0,0E-24,"Lower risk"
"CUSIOEXIF1LWNU7","Charles","Middleton",813,33687.22,0,0E-24,"Lower risk"
"CUSS7AWOO1GDYLN","Dustin","Christensen",834,305830.84,0,0E-24,"Lower risk"
"CUSLFP7TE837F6D","Brenda","Miranda",740,75140.12,0,0E-24,"Lower risk"
"CUS7HI8D8M3AERP","Teresa","Barry",833,78713.68,0,0E-24,"Lower risk"
"CUSH7EWCER6DH5V","Bryan","Houston",702,101311.61,215681.94,2.1288965795726669,"Lower risk"
"CUS78VGPV4PGJBD","John","Perez",783,192483.22,73822.93,0.38352917204938695435,"Lower risk"
"CUSDZ68OJPJEYJT","Francis","Wright",822,0,383466.17,NULL,"Lower risk"
"CUSKAI5CGY1PYKT","Linda","Wood",726,345522.06,0,0E-24,"Lower risk"
"CUSYN569OQAHA3U","Abigail","Russell",714,277975.19,0,0E-24,"Lower risk"
"CUS23NJ991RIKFD","Jillian","Gonzalez",701,174360.19,0,0E-24,"Lower risk"
"CUSB344CRDX8KWA","Anna","Cain",749,118823.23,116654.90,0.98175163223554855393,"Lower risk"
"CUSL0IMX8HR5UND","Erica","Hess",838,0,110536.24,NULL,"Lower risk"
"CUS13H6Y8UAEJUN","Eric","Robinson",824,43851.21,107836.11,2.4591364753674984,"Lower risk"
"CUSWDVNHTS992W0","Jeff","Griffin",719,207881.96,219235.68,1.0546161869938113,"Lower risk"
"CUSEHUYO3EY3SWV","Kristen","Mckee",740,95023.28,0,0E-24,"Lower risk"
"CUS9MV9A3OVGCXU","Derek","Richardson",754,6426.37,0,0E-20,"Lower risk"
"CUSCANIRURA3CKI","Curtis","Campbell",758,54998.61,0,0E-24,"Lower risk"
"CUSHMPQW1H49RTJ","Nicole","Thompson",714,126861.78,0,0E-24,"Lower risk"
"CUSZLID4XMCRXZ8","Ronald","Sanchez",845,0,0,NULL,"Lower risk"
"CUS2FA8WXAZH0GU","Ricky","Burton",832,199547.36,274490.28,1.3755645777523692,"Lower risk"
"CUS655Y8EB2KZE7","Erik","Rodriguez",842,548720.44,0,0E-24,"Lower risk"
"CUS3WXKASHQQSZW","Sheryl","Henderson",759,349741.11,140799.23,0.40258129792062477299,"Lower risk"
"CUSFTE5KPMCZF1M","Amanda","Gibson",708,61371.09,50867.70,0.82885443292599170065,"Lower risk"
"CUSGQHZIWVZRYKK","Eduardo","Duran",764,45306.42,0,0E-24,"Lower risk"
"CUS3UXVT2DRRBTT","Austin","Green",832,42050.56,103995.29,2.4731011905667844,"Lower risk"
"CUS4JZAEH6AMRNR","Edward","Payne",837,204820.68,131389.36,0.64148483444152221348,"Lower risk"
"CUS1OB3NT81FUTQ","Bryce","Robertson",807,0,159470.36,NULL,"Lower risk"
"CUSD7HGHU5DB4CX","Elizabeth","Woods",729,122310.50,214915.18,1.7571278017831666,"Lower risk"
"CUSHXH03SNT4WFH","Bonnie","Nelson",723,21708.56,0,0E-24,"Lower risk"
"CUS7HCUI9X5VKX1","Nathaniel","Russell",705,678861.45,0,0E-24,"Lower risk"
"CUSJOCZKNMMNJQC","Lisa","Castillo",749,323237.48,0,0E-24,"Lower risk"
"CUSRSO8SS8SJ78V","Bryan","Scott",837,265169.46,0,0E-24,"Lower risk"
"CUS6YL5LNNWOQD4","Susan","Reed",830,553615.72,0,0E-24,"Lower risk"
"CUSKJMY3JBXKEGI","Stephanie","Greene",709,41784.78,23429.17,0.56071062238451416999,"Lower risk"
"CUSI1WDBOEBF36Q","David","Johnson",685,154255.76,0,0E-24,"Lower risk"
"CUSALA5Q95BLV2E","Thomas","May",711,99031.28,292939.95,2.9580547681500229,"Lower risk"
"CUSBIP5H3FDACEC","Gerald","Washington",800,198608.86,0,0E-24,"Lower risk"
"CUSTCS2TRKS0I76","Natalie","Giles",841,0,0,NULL,"Lower risk"
"CUSDUXC9Z0IHTXU","Keith","Walker",747,0,0,NULL,"Lower risk"
"CUSM1JTNVDY1SLL","Christopher","Allen",755,0,0,NULL,"Lower risk"
"CUSK647B98JJJIW","Terry","Patel",818,292668.94,55188.84,0.18857088148814151580,"Lower risk"
"CUSTKB5WF9EZKYJ","Jasmine","Phillips",841,281747.10,82089.06,0.29135724910744422924,"Lower risk"
"CUSF23OJZ7R6ND6","John","Frazier",790,27435.02,0,0E-24,"Lower risk"
"CUS2ZK3KYMNTGFO","Charles","Bradford",717,0,0,NULL,"Lower risk"
"CUS9I6QZEZ3BQ4K","Paige","Mata",682,322031.34,0,0E-24,"Lower risk"
"CUS8TZLO3A30Y1B","Edward","Lee",712,183792.24,0,0E-24,"Lower risk"
"CUSSKSUVV57XC3S","Katie","Phillips",800,253143.62,0,0E-24,"Lower risk"
"CUSOTXD0GP4TJUX","Jennifer","Hobbs",796,578786.42,0,0E-24,"Lower risk"
"CUS2L4BXPXTTAIW","Michael","Thomas",817,229647.93,0,0E-24,"Lower risk"
"CUS3PFUKBIMIHWM","Sean","Sanchez",827,122987.49,0,0E-24,"Lower risk"
"CUSO7NFRHFC4OWJ","Julie","Silva",767,193123.77,243958.10,1.2632215081551070,"Lower risk"
"CUS5FK0RWRSLLG2","Brandi","Page",747,0,229960.58,NULL,"Lower risk"
"CUSDOG124Z0GPUT","Melanie","Duke",704,229070.12,0,0E-24,"Lower risk"
"CUS8TKZZ3Y2K4QB","Mary","Griffin",821,235060.02,0,0E-24,"Lower risk"
"CUSLQT0YCT4XA5M","Joseph","Payne",802,279898.98,0,0E-24,"Lower risk"
"CUSCRVXQY624PSH","Sharon","Lee",706,174446.54,0,0E-24,"Lower risk"
"CUS4SCMVSPSCVLZ","Michael","Chaney",692,160035.33,53517.59,0.33441109535000802635,"Lower risk"
"CUSYYGDQV3TN01F","Tiffany","Wang",762,144498.68,173861.80,1.2032068389828890,"Lower risk"
